horizon,mse,rmse,mae,mdape,smape,coverage
129 days,3.2072601608361944,1.7908825089425031,1.264523611284627,1.0026050700904603,1.7010902052539607,0.7666167809686322
130 days,3.211108952846207,1.791956738553196,1.2655987448254917,1.0023554214875021,1.7011377595728956,0.7664896061101951
131 days,3.2152141825630602,1.793101832736518,1.266754124428629,1.001994159866182,1.7012505203203356,0.7665408904726605
132 days,3.2193873959080035,1.794265140916471,1.2678737547231558,1.0019428362166085,1.701271478382451,0.7666529412865672
133 days,3.223302942149699,1.7953559374535455,1.2689031933115504,1.0015128879633572,1.701190709847795,0.7666301412749971
134 days,3.227287814567594,1.7964653669268422,1.2699684574729002,1.001621754461456,1.7011744772255553,0.7667558816373131
135 days,3.232027623054522,1.7977840868843293,1.2712054395595933,1.001621754461456,1.7012777381199475,0.7665779291788856
136 days,3.2369489148500334,1.799152276726468,1.2725101626552349,1.0017159218821272,1.701348810942899,0.7662746262069308
137 days,3.2415870383209007,1.800440790006964,1.2736924932013893,1.0014690063781944,1.7012626466512228,0.7661425301217926
138 days,3.2463561736356334,1.8017647387035949,1.2748783287316354,1.001338811330796,1.7010370369956553,0.7656568827499608
139 days,3.2512033295685705,1.8031093504190394,1.2760551593318417,1.0009769169674194,1.7007738606519622,0.7655954631379963
140 days,3.255900222358516,1.8044113229412289,1.277262821181866,1.0010742611177514,1.7006223224497197,0.765673697804563
141 days,3.260433322527226,1.8056670021150705,1.2784555517312242,1.0008311885428847,1.70047806545963,0.7659058438925178
142 days,3.2652817040161746,1.8070090492347222,1.2797272307364116,1.0007123377918317,1.7003931000947876,0.7658392271498379
143 days,3.2702398053944544,1.80838043712999,1.2810344775147091,1.0004373634427701,1.7004071559498186,0.7658555449015314
144 days,3.2752087760977315,1.8097537888060165,1.282342598160853,1.0003861144662205,1.7004471757894812,0.7654250670711397
145 days,3.2803955380192753,1.8111862240032843,1.2837089004056965,1.0003337647045356,1.7004243185078418,0.7654753660621261
146 days,3.285688329531266,1.8126467746175112,1.2851080994933828,1.0003337647045356,1.7004177305611836,0.7654652421763917
147 days,3.290761730089351,1.814045680265343,1.2864553704616717,0.9998316156275449,1.7004423531843662,0.7654440467848753
148 days,3.29555975473101,1.8153676637890765,1.2877434139764679,1.000119546790942,1.700631030917024,0.7651234688686259
149 days,3.300770031925902,1.8168021444081086,1.2891768014576446,0.9997579620406687,1.7008782758811074,0.7648904777056156
150 days,3.3061238407813356,1.8182749629198922,1.2906596069161276,0.9997963808824478,1.7012201677484344,0.7644319252341113
151 days,3.311592545180965,1.819778158232746,1.2921786944089813,0.9998103425541446,1.7015758248741437,0.7643321042879335
152 days,3.3170206392155674,1.8212689639961384,1.2936681467903182,0.9997579620406687,1.7018701667898406,0.7638320353774508
153 days,3.322517269476146,1.8227773504946088,1.2951591592771647,0.9997579620406687,1.7022528815795221,0.7633733808163425
154 days,3.327975014956636,1.8242738322293164,1.2966802679415645,0.9995214264501509,1.7027018644243492,0.7629606819774328
155 days,3.333108035668895,1.8256801570014654,1.2981354884959004,0.9996364873164206,1.7032755213863677,0.7629598612035117
156 days,3.3384068563053786,1.8271307715391853,1.2996419373753434,0.9995962604090396,1.7037638559736656,0.7626855785767612
157 days,3.3439302467760315,1.8286416397905938,1.3012223267044916,0.9992104594824651,1.704285436066487,0.7619699351787731
158 days,3.3494493025407954,1.8301500765076057,1.3027545335954256,0.9994851652235934,1.7046978451610342,0.7618001875801947
159 days,3.3549552293162903,1.831653687058853,1.3042570678271863,0.9994851652235934,1.705074543241494,0.7615714312452039
160 days,3.360517566585661,1.8331714504065517,1.3057494848232376,0.9994950538496942,1.7054704523982698,0.7614894532931553
161 days,3.3656090597071078,1.8345596364542385,1.3071273697261212,0.9993806211177176,1.7058231328525066,0.7612529104386161
162 days,3.3703846723160797,1.8358607442603265,1.3083971038275237,0.9994135749372453,1.7061517843064733,0.7607508576944652
163 days,3.375335425059741,1.8372085959573945,1.3096924236014986,0.9994032086759741,1.7065182625520077,0.7603876172116266
164 days,3.3802053671281036,1.8385334827323934,1.3109594650781495,0.9992317789538201,1.7067852574406681,0.759737221359187
165 days,3.3847494530313886,1.8397688585883252,1.3121563246735668,0.9991932302569462,1.7070206029509665,0.7591185394531891
166 days,3.389361304636651,1.8410218099296518,1.3133162535150216,0.9994527343540289,1.7072613533955387,0.7588835443090622
167 days,3.3941972425222726,1.842334725971986,1.3145301961071103,0.999512022402555,1.7075920340458415,0.7586785635085248
168 days,3.3988086969402542,1.8435858257592062,1.3157008620094492,0.9994950538496942,1.707841777385061,0.7581597020381188
169 days,3.403208230966816,1.8447786400993524,1.3168543787326146,0.999512022402555,1.7081540674064228,0.7579955234495205
170 days,3.407573291896024,1.8459613462627065,1.317979624188074,0.9995755447233166,1.7085029646174996,0.7578236084478013
171 days,3.4116541957635182,1.8470663755706014,1.3189819213960494,0.9997404634063035,1.708819067922988,0.7577802997691073
172 days,3.415335399715318,1.8480626070875732,1.3198911147276242,0.999701535549906,1.7091500174560448,0.7577098579423159
173 days,3.4192396653665806,1.849118618522506,1.3208339668846412,0.9998195725308099,1.7094565045777976,0.757523578444801
174 days,3.4213170252995946,1.8496802494754585,1.321475761239561,0.9998316156275449,1.7096769466890076,0.757451927357128
175 days,3.423374173939673,1.850236248142294,1.3221360534246067,0.9998401626852456,1.709885684888059,0.7573524194273226
176 days,3.4253279532081837,1.8507641538586659,1.3227985505249942,1.0001553839267954,1.710257135663774,0.757408460617563
177 days,3.429084654566047,1.851778781217143,1.3236929650800575,1.0001553839267954,1.71069118292934,0.7575587993581967
178 days,3.4313863685661463,1.85240016426423,1.3243361094805939,1.0001969257294219,1.7110237389262732,0.7574841832009287
179 days,3.4321923833913957,1.852617711075708,1.3246465561214,1.000260549345798,1.7111571442624365,0.7572650308509112
180 days,3.432877887125974,1.8528027113338252,1.3248443881837968,1.0003425326741464,1.7112163842417552,0.7572042648499254
181 days,3.4335791835493956,1.8529919545290519,1.3249746296798643,1.0002625266122596,1.7112074070071355,0.7572679007031138
182 days,3.4343575573522354,1.8532019742467996,1.32514711358245,1.0003424978740325,1.711210228229755,0.7572560651812563
183 days,3.4349337354079292,1.8533574224654912,1.325274757907711,1.0002691248143503,1.7111391985508233,0.7574841832009287
184 days,3.4356408623295014,1.8535481818203436,1.3254759684347304,1.0003424978740325,1.7110873662923836,0.7575863919095123
185 days,3.4361056290252807,1.8536735497452836,1.325647216932483,1.0003581067223961,1.7111096393594472,0.757737683031063
186 days,3.436447926427612,1.8537658769185532,1.3257980875299786,1.0004003435972342,1.7111446292789725,0.7576685362298045
187 days,3.4370588526797627,1.8539306493716972,1.3260323914254804,1.0005920003113824,1.7112435488851119,0.7577795528728827
188 days,3.4378835911056984,1.854153065716447,1.32634432433043,1.0006655142504104,1.7113744967707776,0.7581156508845592
189 days,3.4383687573197785,1.8542838933992223,1.3266061708111407,1.0006904151987261,1.7115225796992213,0.7584354087582671
190 days,3.4386656396482063,1.8543639447660232,1.3267809016357175,1.0008191518651062,1.7116513086759115,0.7584452679672504
191 days,3.4388583569785345,1.8544159072275384,1.3269027130998554,1.0010065273682447,1.711737697606236,0.7582732296145954
192 days,3.4380575616315414,1.8541999788673122,1.3267681848316324,1.0010799483364394,1.7118881022134946,0.75824085312314
193 days,3.4373881444249546,1.8540194563231946,1.3266542719840158,1.0013032511076148,1.7120570382046734,0.7582825540441346
194 days,3.4363757135923882,1.8537463994819756,1.3264256254537365,1.001620262232246,1.7122044737767397,0.7586876487052253
195 days,3.435453867283371,1.8534977386777065,1.3262722564042062,1.001810235564973,1.7124539535391567,0.7589781662476266
196 days,3.4345021472523833,1.8532409846677746,1.3261659888316981,1.002124172802757,1.7127095824505807,0.7588747570409214
197 days,3.4333268257264375,1.8529238585884844,1.3260258999269503,1.0022102526178494,1.7130215202594248,0.7588358835883587
198 days,3.431576924256389,1.8524515983572658,1.3257136497461413,1.0024730226334957,1.7132620641984708,0.7591414150866882
199 days,3.4297288898115803,1.8519527234277824,1.325346341479919,1.0027116786950052,1.7134682983611014,0.7595178232379004
200 days,3.4266250804826064,1.8511145508807947,1.324711296617768,1.0029965202651305,1.7135768141099914,0.7599794951139726
201 days,3.4236395309660708,1.8503079557106354,1.3240791229747564,1.0035143146721608,1.7136265102015946,0.7602976743799144
202 days,3.420562169067898,1.8494761877536834,1.323382647204094,1.003839787072092,1.7137311139172056,0.7609765324358523
203 days,3.4171010519849085,1.8485402489491292,1.322593203092341,1.0040940652750698,1.7137360361023104,0.7615079502237752
204 days,3.4132703510140723,1.8475038162380266,1.3216601555038272,1.0040892049123948,1.7136501768410637,0.7620104619157567
205 days,3.4093830528859908,1.8464514759088555,1.3206818617415497,1.0041509520830287,1.7134695677758724,0.7626489255730866
206 days,3.4051080407547647,1.8452934836374306,1.3195516152794904,1.0046587858261193,1.7132488575487343,0.7630305017630943
207 days,3.400315267364959,1.8439943783441854,1.3182274565693761,1.0049112690062387,1.7130345484350002,0.7635376471252525
208 days,3.393192920814566,1.842062138152393,1.3165540785914738,1.0049955041024394,1.7128521288880705,0.7641890621333361
209 days,3.3827765008032173,1.8392325847491984,1.3144933691960432,1.005230463963383,1.7126484309198726,0.7648977563162743
