horizon,mse,rmse,mae,mdape,smape,coverage
112 days,0.0033998228965666784,0.058308000279264235,0.039185190894978704,1.0250291754910619,1.6483214569171005,0.7872170180706938
113 days,0.003396550110550734,0.05827992888251266,0.03915222971865697,1.0248183075401949,1.6485819335541787,0.7877082574976303
114 days,0.0033937146641214925,0.0582555977063277,0.039124309642698286,1.0242875593087544,1.6488848436718175,0.7880436079104941
115 days,0.0033911072470530837,0.05823321429436197,0.03910014413447343,1.0244825287988515,1.649238391023774,0.7885207185285908
116 days,0.0033884939980192595,0.058210772181953224,0.039075286405328286,1.0248183075401949,1.649579574580355,0.7886319299244637
117 days,0.0033851134322590076,0.0581817276493145,0.03904422474376561,1.0249841790584693,1.6499920661047516,0.7889149806963972
118 days,0.003381343429819359,0.058149320114850515,0.039008574087773064,1.0244825287988515,1.6503577126172104,0.7893761467509285
119 days,0.0033772311923455497,0.05811395006661954,0.03896978117119647,1.0247594697451494,1.650667608877897,0.7900718466359034
120 days,0.0033726121773134834,0.05807419545128011,0.038926364919226915,1.0244825287988515,1.65070317554237,0.7907798459173843
121 days,0.0033674932216320027,0.05803010616595495,0.03887792951313993,1.0250291754910619,1.6506872214199904,0.7915100396602492
122 days,0.0033626144873884663,0.057988054695673884,0.0388321339257833,1.0251267092454308,1.650585559923121,0.792017956521493
123 days,0.003357916899095651,0.05794753574653241,0.0387870139267032,1.0250936286185268,1.650502031873079,0.7926226684865519
124 days,0.003353360269902365,0.057908205548975224,0.0387426619068956,1.0250936286185268,1.6504694151474673,0.7931934744702329
125 days,0.0033492665638815418,0.057872848244073335,0.0387036873670615,1.0250291754910619,1.6504069711406892,0.7937349671260412
126 days,0.003345268949837676,0.05783830002548204,0.03866547094033084,1.0250936286185268,1.6504338655580313,0.794333170493405
127 days,0.00334115523134127,0.057802726850394094,0.03862525666070179,1.025165358727168,1.65031746134695,0.7950306948341063
128 days,0.0033374232864361343,0.057770436093525675,0.03858836124443892,1.0253698052695501,1.6501422165028394,0.7957952824743711
129 days,0.003333940373461701,0.05774028380136091,0.03855408197080419,1.025790886309193,1.6499910780605427,0.7963358934265312
130 days,0.003330671460295271,0.05771196981818651,0.03852280918856076,1.0257009202735385,1.6498952523854533,0.7970196375641203
131 days,0.00332778239637361,0.057686934364495485,0.03849601210712834,1.0261335630451645,1.6498657609309177,0.7975662707940352
132 days,0.0033252267681944834,0.05766477926945081,0.03847149087512231,1.0261389197055562,1.6497981024632142,0.7980147012302194
133 days,0.003322723118648844,0.057643066527110126,0.03844844853954651,1.0263773461877923,1.6497200031296935,0.7983891293457258
134 days,0.0033199752393062577,0.05761922629909445,0.03842321291457247,1.0264836663146453,1.6495960997874868,0.79898210085929
135 days,0.003317351601696645,0.05759645476673581,0.03839701749488851,1.026735572909719,1.6493381582253255,0.799565142847434
136 days,0.003314856657481348,0.057574791857907294,0.03837162692134329,1.0269522061444074,1.6489386135637047,0.7999080446513754
