horizon,mse,rmse,mae,mape,mdape,smape,coverage
210 days,84.46085431359205,9.190258664128669,6.692849409110326,1.1058736506550622,1.0045972026423775,1.825769472412973,0.5305701874535279
211 days,84.56283463809325,9.195805274041705,6.696236735046219,1.1051839963160135,1.0046137139658335,1.8255050648379691,0.5306026585645333
212 days,84.49954272132034,9.192363282710293,6.695913465305711,1.104359694969779,1.0046137139658335,1.8252349424017151,0.5304553999584545
213 days,84.42451157199235,9.188281208800282,6.695030219470607,1.1037937049231559,1.0047048869867572,1.8250819163279846,0.5304603211851557
214 days,84.27089894628179,9.179918242897472,6.692125441453114,1.1030903186227965,1.0046991557032452,1.824902659453454,0.5304880354618416
215 days,84.06158523090582,9.16851052412036,6.687213966872061,1.1023050279499744,1.0047083593966326,1.8246606075232594,0.5307579258946142
216 days,83.8533967852972,9.157150036190147,6.682276428981635,1.1013692733431724,1.0048561382161108,1.8243525514463608,0.5309832259218361
217 days,83.63993278330017,9.145487017283452,6.677274108897961,1.1004706985655524,1.0048602228177868,1.8240915026030335,0.5311749435813147
218 days,83.39128103703683,9.131882666626682,6.671344812545672,1.0996600866605042,1.0048660085105712,1.8238539983186106,0.531595409068317
219 days,83.10819047181928,9.116369368987815,6.66446841426848,1.0988246949029878,1.004823613387424,1.823557522358496,0.5321268039533509
220 days,82.790279674816,9.09891640113349,6.656191166024655,1.0980095524145506,1.004842929895387,1.8232935337089935,0.5327007743938732
221 days,82.4670370625792,9.08113633102043,6.647625298027841,1.097091611609965,1.0048925630527559,1.8229312476430644,0.5334622694729055
222 days,82.09477750309482,9.060616838995832,6.6375628263858095,1.096201804955305,1.0048602228177868,1.8227460011976324,0.5340582559276176
223 days,81.7144947356749,9.03960700117405,6.627015326848123,1.095316279639735,1.004994965252712,1.822627210639129,0.534744188029389
224 days,81.32644436797743,9.018117562328484,6.61625488134619,1.0944643182191434,1.0050183400295583,1.8225902037577806,0.5352081295086031
225 days,80.92278548159844,8.995709281740847,6.604963895536951,1.0934913577238765,1.005022213022959,1.8226492242109535,0.5359441189865679
226 days,80.50325430144473,8.972360575759577,6.592586088474663,1.092401886047933,1.0049763413597854,1.8227202756153609,0.5363598359522029
227 days,80.0856989002328,8.949061341852161,6.580200034657922,1.0914584119699366,1.0050754325086455,1.8229333040582827,0.5369338063927253
228 days,79.64038312134196,8.924146072389332,6.566368913977023,1.0904305353315176,1.0051019246239814,1.8231034973105247,0.5377116192234511
229 days,79.17604243601208,8.898092067180025,6.5514772911144235,1.0893158588437986,1.0050183400295583,1.8232336932116966,0.5382633146378522
230 days,78.71082982783273,8.871912410964883,6.53639723874641,1.0882629686864451,1.005051990794815,1.8233425423743612,0.5390338892112274
231 days,78.25640825569029,8.846265215088811,6.521919646483995,1.0873691947687951,1.005022213022959,1.8235144159159629,0.5395155167690683
232 days,77.79846839765344,8.820344006763763,6.507358152101764,1.085822595562698,1.0048828369915415,1.8234410216283445,0.5401332193710865
233 days,77.33875710593212,8.794245681463085,6.4926975526309265,1.0845895856762242,1.004866441652788,1.8233146336912025,0.5407689960645727
234 days,76.88465245301572,8.768389387625056,6.478494128050452,1.083463370891275,1.0048297215746629,1.8234058729718412,0.5411901215144974
235 days,76.43585963693968,8.742760412875311,6.4646085470064785,1.0825809785434097,1.0048925630527559,1.82340023651493,0.5418456453089788
236 days,75.974053521423,8.716309627441134,6.4501506383024925,1.082078561108572,1.004866441652788,1.823529840496988,0.542624273375101
237 days,75.49960169429968,8.689050678543639,6.435274288969283,1.0817253695274234,1.0049281377861834,1.8237404910632824,0.5434225733042618
238 days,75.01652256089277,8.661207915810172,6.420001323214383,1.0815555971770203,1.004866441652788,1.8238364364425872,0.5439313543830754
239 days,74.52725035323192,8.632916677069918,6.404526216596504,1.0818799384998368,1.0049919017206101,1.8239243017387845,0.5445961563665391
240 days,74.03168406567814,8.604166668869109,6.388707306391734,1.0821841083029202,1.0050003988662213,1.8240579162757091,0.5451986237097278
241 days,73.54224639175997,8.575677605400053,6.3731247673270985,1.0828630739123961,1.0049281377861834,1.8241722801707987,0.5458293718017407
242 days,73.04969319275237,8.546911324727335,6.357322560476778,1.0833912209423189,1.0050003988662213,1.8243601929058475,0.546316627283623
243 days,72.55853871110952,8.518130000834075,6.341702070396543,1.083902884263832,1.0049281377861834,1.8245409782420479,0.5469500568013166
244 days,72.06894395130989,8.489342963463656,6.326164692340781,1.085059867519628,1.0049144320172305,1.8247228912163187,0.5476390266625906
245 days,71.57703128560827,8.460320991877806,6.310722923121977,1.0876508416266228,1.0050175680416928,1.8248592012492495,0.5484838049022294
246 days,71.07209205293809,8.430426564115134,6.294330087690694,1.087829734550417,1.0050234250361751,1.8249134082565486,0.5494441221059724
247 days,70.56404531557087,8.400240789142348,6.277315574178729,1.089386560462629,1.0050234250361751,1.8248298862234436,0.5502915697314512
248 days,70.05895598263167,8.370122817655167,6.26044835580624,1.0882571628715276,1.005101381663531,1.8246116758114381,0.5510162851161902
249 days,69.55156085500077,8.339757841508396,6.243511899989329,1.0874019298394177,1.005125481718502,1.8242880040164215,0.5518031633645236
250 days,69.06038577288858,8.310257864404003,6.227867864782317,1.0868885528466599,1.0051369407532247,1.824131440934882,0.5523053874999806
251 days,68.57724618485568,8.28113797644114,6.212710716900778,1.0862806018269717,1.0052808089987693,1.823911732815708,0.5528401138790627
252 days,68.09318508478056,8.251859492549576,6.197613385886007,1.086123229205747,1.0052594122618757,1.8237469924392133,0.5533635972292882
253 days,67.60466340331858,8.222205507241872,6.182447224278451,1.0863390433489357,1.0053627314571583,1.82357037581229,0.5539646592258469
254 days,67.12319818438378,8.192874842470363,6.167754980737162,1.0866851958158004,1.0053676825580418,1.8234404849615369,0.5542443508202649
