horizon,mse,rmse,mae,mdape,smape,coverage
154 days,8.635981268044846,2.9387040116426912,1.9727227585426095,1.0122892311473695,1.775371349113429,0.6334580776389287
155 days,8.639941113986513,2.939377674608439,1.9739914968470458,1.0122857952316617,1.7751991645978813,0.6324940320118969
156 days,8.6448026675422,2.940204528182045,1.975473297289291,1.0125006444450677,1.7750147431276284,0.6317735270691531
157 days,8.649258129513616,2.9409621094998175,1.9767761612102703,1.0125303298775183,1.774688473774579,0.6309806784081055
158 days,8.653761682362445,2.941727669646265,1.9781216936644133,1.0124144549913303,1.774250021427771,0.6300729316788011
159 days,8.658856543174668,2.9425935062754878,1.9795545026471721,1.012537303601873,1.7738140766525374,0.6293263541855131
160 days,8.663989148218432,2.9434654997499856,1.9809442434077484,1.0123316019046094,1.7733233843803082,0.6284368436843685
161 days,8.668488490995388,2.9442296939938957,1.9823295897582287,1.0126082654696966,1.7728543525181593,0.6278985245398547
162 days,8.672222813155486,2.9448638021401745,1.9836106699472138,1.0127996270057606,1.7724422253719785,0.6272348974027837
163 days,8.676392293968027,2.9455716412893485,1.9849420210983966,1.0131243779358243,1.7720886663852355,0.6264863962766787
164 days,8.680799144269319,2.946319593029466,1.9863261446355363,1.0129956379316687,1.7718020803187493,0.6256308995738894
165 days,8.686736168865277,2.947326953167103,1.9879852268531024,1.0133814412123296,1.7715338589888596,0.6246105943297543
166 days,8.69270034635511,2.9483385739014287,1.9895420975325442,1.0130733901487157,1.7711839099212126,0.6237397605545054
167 days,8.697682674989007,2.9491833912100156,1.990903618969496,1.0134372693966847,1.7708071395977871,0.6228844623592794
168 days,8.70207901784833,2.9499286462299947,1.9922507362177961,1.01333043301849,1.770469012439926,0.6219996166547788
169 days,8.705493602641562,2.9505073466510066,1.9934056854042774,1.0130733901487157,1.7700062117511846,0.6214722551277659
170 days,8.709328692652665,2.951157178574646,1.9947016420452495,1.0135039943369646,1.7696678132648718,0.6208925240350122
171 days,8.713137769927119,2.951802461196738,1.9959470535674564,1.0132382688356774,1.769197779460821,0.6201604508276914
172 days,8.715900092609179,2.9522703285114624,1.9969070102740079,1.0130353124705727,1.7686292674619921,0.6196663144575326
173 days,8.7187766544052,2.9527574662347735,1.9978726992271718,1.0131909655515956,1.76815219942765,0.6190127708423016
174 days,8.721956672246744,2.9532958998797842,1.998917009775093,1.012895820769363,1.7678229806169663,0.618447389010561
175 days,8.724023699811182,2.9536458318172105,1.999797065562333,1.0130761716501175,1.7673325887690674,0.6179044086921831
176 days,8.725900051791598,2.953963447944405,2.0007167265070684,1.0130177508689582,1.7668404469615437,0.617171666389108
177 days,8.72853319739545,2.9544091113783564,2.0017439818812917,1.013262554541216,1.7664600382280207,0.6163753766681016
178 days,8.732316071875179,2.955049250329879,2.002944464960329,1.0132382688356774,1.7658487224386856,0.6155292920596407
179 days,8.73622774652568,2.9557110390776837,2.0040785678925963,1.0131909655515956,1.7650972314256446,0.6148687042617306
180 days,8.740674337904343,2.9564631467184475,2.005296393500273,1.013262554541216,1.7645174464879854,0.6142700281370292
181 days,8.74515249028204,2.9572203993415913,2.006437780453191,1.0136554019411865,1.763922414399072,0.6137580714593198
182 days,8.74827503252463,2.957748304458077,2.007364936480452,1.0139524296848645,1.7633318506359477,0.6130402313477936
183 days,8.750539777983107,2.958131129274547,2.008089504711501,1.0139858653544063,1.7626182900043494,0.6124256773503437
184 days,8.753295899738733,2.958596947835026,2.0089578684359255,1.0141614456961632,1.7619661711740993,0.6118509298945017
