Date,AAPL,ABBV,ADBE,AMZN,AVGO,BRK-B,COST,CRM,CVX,GOOG,GOOGL,HD,JNJ,JPM,LLY,MA,META,MRK,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2017-05-22,36.0854606628418,48.16564178466797,138.86000061035156,48.53350067138672,189.2540740966797,165.1300048828125,154.99122619628906,88.823974609375,79.5665512084961,47.09299850463867,48.20349884033203,131.8173828125,105.37342071533205,69.51347351074219,68.286376953125,114.3925552368164,148.0828857421875,49.40570068359375,63.12091445922852,34.30373001098633,71.80875396728516,20.690000534057617,157.54901123046875,89.11624145507812,59.48752975463867
2017-05-23,36.04092025756836,48.460052490234375,139.52000427246094,48.57699966430664,187.7932891845703,165.47999572753906,155.0541534423828,88.37455749511719,79.67902374267578,47.44100189208984,48.52750015258789,130.86231994628906,105.58869934082033,70.3834228515625,69.18229675292969,114.9693374633789,147.91307067871094,49.799163818359375,63.33301162719727,33.841896057128906,71.70043182373047,20.257333755493164,158.01795959472656,89.64154052734375,59.69715881347656
2017-05-24,35.93313217163086,48.52629470825195,141.1199951171875,49.01750183105469,190.22268676757807,164.92999267578125,155.53961181640625,89.48310852050781,79.64154052734375,47.74800109863281,48.88050079345703,131.0060272216797,105.5804443359375,70.34235382080078,69.15568542480469,116.02676391601562,149.88096618652344,50.092323303222656,63.41600036621094,34.22224044799805,72.05028533935547,20.68133354187012,158.35162353515625,90.548828125,59.48752975463867
2017-05-25,36.05733108520508,48.8133430480957,142.85000610351562,49.66899871826172,191.22300720214844,165.3000030517578,157.08595275878906,91.15093231201172,78.80928802490234,48.47700119018555,49.59299850463867,132.239990234375,106.29724884033205,70.0468978881836,69.49276733398438,117.1995086669922,151.7989501953125,50.177188873291016,64.19984436035156,34.14568328857422,72.35014343261719,21.121999740600582,160.57015991210938,90.76849365234376,59.097145080566406
2017-05-26,35.99640274047852,48.62198257446289,141.88999938964844,49.78900146484375,191.5009002685547,165.69000244140625,159.89988708496094,90.71150970458984,78.51686096191406,48.57350158691406,49.66350173950195,130.92147827148438,105.78883361816406,70.05513000488281,69.23552703857422,116.92073822021484,151.96876525878906,50.08461380004883,64.51335906982422,35.02981185913086,72.67499542236328,21.676000595092773,160.07415771484375,90.4151611328125,58.95256805419922
2017-05-30,36.01046371459961,48.5925407409668,142.41000366210938,49.834999084472656,190.3972930908203,165.11000061035156,160.85279846191406,90.74147033691406,78.02201843261719,48.79399871826172,49.80849838256836,130.8109893798828,105.94718933105467,68.8569107055664,69.50165557861328,116.93994903564452,152.218505859375,50.05374526977539,64.92832946777344,35.77812957763672,72.7999496459961,22.34000015258789,159.2534637451172,90.46289825439452,58.62725830078125
2017-05-31,35.79722213745117,48.5925407409668,141.86000061035156,49.73099899291992,190.1274261474609,165.27999877929688,162.21034240722656,89.52305603027344,77.58714294433594,48.24300003051758,49.35449981689453,130.49639892578125,106.89737701416016,67.42069244384766,70.58389282226562,118.1223373413086,151.29946899414062,50.2311897277832,64.40271759033203,35.649696350097656,73.37467193603516,22.733999252319336,157.9818878173828,90.9499740600586,58.19353485107422
2017-06-01,35.8956413269043,49.10040283203125,141.3800048828125,49.79750061035156,186.24508666992188,166.66000366210938,162.39016723632812,89.93252563476562,78.17947387695312,48.34749984741211,49.41450119018555,131.8905487060547,107.33914184570312,68.16751861572266,70.9564437866211,118.62222290039062,151.36940002441406,50.34691619873047,64.64242553710938,35.65217590332031,73.40800476074219,22.69133377075196,161.94996643066406,91.11234283447266,58.33811569213867
2017-06-02,36.427581787109375,49.497840881347656,143.47999572753906,50.33649826049805,202.0758514404297,166.2899932861328,162.6958770751953,90.74147033691406,77.30973815917969,48.77999877929688,49.805999755859375,132.06057739257812,108.4227066040039,67.82282257080078,71.08061981201172,120.3525161743164,153.4471893310547,50.50891876220703,66.17320251464844,35.47435760498047,73.7911376953125,22.656667709350582,161.77859497070312,91.82860565185548,57.470645904541016
2017-06-05,36.07139205932617,49.689212799072266,143.58999633789062,50.56700134277344,200.2339782714844,166.52000427246094,163.6937713623047,91.2607879638672,77.36972045898438,49.18399810791016,50.19400024414063,131.58456420898438,108.65608215332033,67.9459457397461,70.38868713378906,121.02539825439452,153.46717834472656,50.20033645629883,66.6527328491211,36.55361557006836,73.91609191894531,23.15466690063477,161.76052856445312,92.2106475830078,57.91881942749024
